identity,expression,filename,dist_ensx_se,dist_ensx_prn,dist_se_prn,dist_se_ls,dist_prn_ls,dist_alL_alR,dist_cheilion_sx_cheilion_dx,dist_ensx_exsx,dist_ensdx_exdx,dist_exsx_exdx,dist_ensx_ensdx,area_ensx_exsx_exdx,area_prn_alL_alR,area_cheilion_sx_cheilion_dx_ls,area_ensx_ensdx_prn,area_se_prn_alL,area_se_prn_alR,volume_ensx_prn_alL_alR,volume_ensx_exsx_exdx_prn,volume_ensx_ensdx_se_prn,volume_exsx_exdx_alL_alR,facial_area,mean_R,mean_G,mean_B,std_R,std_G,std_B,skew_R,skew_G,skew_B,entropy_R,entropy_G,entropy_B,mean_H,mean_S,mean_V,lbp_mean,lbp_std,lbp_entropy
bs055,N,bs055_N_N_0.lm3,0.7778,1.5191,0.8673,1.3853,0.7506,0.998,1.2695,0.7054,0.7213,2.3972,1.0,0.2249,0.4882,0.3951,1.0,0.3772,0.5618,1.3358,0.5677,1.0,1.4181,3.0472,0.6195170691044881,0.3549751159722502,0.1958654609390191,0.2980230431979024,0.0903618669965424,0.0940096339141849,0.0839267569840241,0.051798578773257,0.190850712292273,0.5748807803216027,0.3640008202598301,0.3066453544801761,0.0155973543134991,0.9391039460704964,0.6195173413023206,2.775557561562892e-17,0.0924296406284908,0.8895200253028435
bs055,N,bs055_N_N_2.lm3,0.7209,1.4852,0.8668,1.3931,0.7522,1.0172,1.3071,0.7177,0.8377,2.4684,1.0,0.3968,0.4613,0.4039,1.0,0.3596,0.5525,1.4147,0.8971,1.0,1.3273,3.1741,0.6603693862790704,0.3873178151103497,0.2204752539193482,0.3447308574915835,0.1302712980700185,0.1426992482935227,0.0814815573537153,0.0664256804633192,0.2596999419515653,0.6008043319837562,0.4039816098966433,0.346047555642581,0.01435946191448,0.9280139775797392,0.6603741339104908,2.775557561562892e-17,0.1535587278724852,0.8316437063073465
bs056,N,bs056_N_N_1.lm3,0.496,1.4702,1.095,1.4698,0.6668,1.1553,1.6376,1.1211,1.0464,3.0006,1.0,0.923,0.6455,0.7245,1.0,0.5992,0.7353,2.5074,3.6535,1.0,0.8358,4.6275,0.2390244511086222,0.1250284928634356,0.0523507064755321,0.1402184949025532,0.0237592624692917,0.0095160438938192,0.1471310599918193,0.1082023284802117,0.1092962021436302,0.4302333785471419,0.2915384180773093,0.192037483516767,0.0560924750650719,0.8950450452939718,0.2390246341653984,2.775557561562892e-17,0.1857257628739121,0.7676902218804997
bs056,N,bs056_N_N_3.lm3,0.538,1.4195,1.0688,1.457,0.6785,1.0112,1.5786,1.0435,0.8232,2.798,1.0,0.6301,0.3931,0.7032,1.0,0.5435,0.5317,1.1832,1.7453,1.0,0.5112,3.8016,0.2071386227751651,0.1015210528488027,0.0380889916980111,0.1018580568779413,0.0,0.0003382507976426,0.1530387395944814,0.1168134680648856,0.1438762292387405,0.3968134139319716,0.2615843618489606,0.1689147922073739,0.0561297053273529,0.8990206786694508,0.2071393592190745,2.775557561562892e-17,0.220973305312893,0.7510911784361234
bs056,N,bs056_N_N_0.lm3,0.587,1.4834,1.0444,1.3999,0.6401,1.0891,1.6339,1.1159,1.0847,3.0458,1.0,0.8654,0.4137,0.8106,1.0,0.5161,0.5051,1.2559,2.4749,1.0,0.6388,4.1109,0.2358082261554298,0.1242276893630481,0.050531402275878,0.1156395971074751,0.0177954344373622,0.0124170515456891,0.1471096486018631,0.1293825782278494,0.1731676204588039,0.4056813163358335,0.2805988819694915,0.1907560341968575,0.0507885065121358,0.9022583469180764,0.2358074655359786,2.775557561562892e-17,0.2258416172020529,0.7309184690467525
bs056,N,bs056_N_N_2.lm3,0.5108,1.4013,1.0714,1.4565,0.683,1.122,1.6065,1.0166,0.9201,2.8442,1.0,0.6773,0.5601,0.7496,1.0,0.5206,0.7328,1.7815,1.7618,1.0,1.9717,4.2404,0.1953046757497794,0.0925590761306353,0.032700400081651,0.1048770540161392,0.0014736905129892,0.0,0.1544174144458717,0.1194792181633845,0.1431241212159601,0.3916811177654087,0.2594870316402993,0.1694175952204464,0.0633449678823211,0.8957853988892324,0.195303573358668,2.775557561562892e-17,0.2470680993520586,0.7089801168051615
bs057,N,bs057_N_N_1.lm3,0.6013,1.7178,1.3457,1.9862,1.0423,0.8962,1.383,1.0496,0.962,2.9464,1.0,0.4443,0.4233,0.495,1.0,0.6787,0.7107,1.7354,1.5048,1.0,0.5358,3.752,0.8933201486202741,0.5916639861291304,0.3784221914553319,0.488883482736783,0.2607232746673464,0.2036007484988939,0.0256896029295773,0.0029978755603596,0.0,0.6160256322176632,0.4613316680241257,0.4241591178168089,0.0147485666079538,0.8776495978334653,0.8933186564061225,2.775557561562892e-17,0.1340945115340455,0.839295860426212
bs057,N,bs057_N_N_3.lm3,0.6266,1.7432,1.3113,1.9611,1.0546,0.9814,1.3266,0.9804,0.9591,2.9201,1.0,0.2339,0.5337,0.4396,1.0,0.7973,0.739,2.3863,1.0748,1.0,0.7088,3.7435,0.9115655093587928,0.6089279873540325,0.3917807608331855,0.5383605929514131,0.2983092755549363,0.2272998720563626,0.024955294980927,0.0055003945143049,0.00243823051671,0.631894732285001,0.4836059147126907,0.4441369780423736,0.0241717643007269,0.8671583700743437,0.91156394239867,1.3877787807814457e-17,0.0902506778948275,0.8872866810411963
bs057,N,bs057_N_N_0.lm3,0.4792,1.6916,1.444,2.0449,1.0534,0.9421,1.4622,1.0567,0.915,2.9393,1.0,0.3677,0.4,0.4769,1.0,0.6836,0.6754,1.5608,0.7238,1.0,0.0959,3.6036,0.862795177440918,0.5723498118476891,0.3667380438686828,0.5066396414045885,0.2813957009177689,0.2152057299232165,0.025535776028651,0.0093450947209512,0.0054931735796646,0.6142417009761334,0.4754894283561075,0.437121603143394,0.0311037070670635,0.8703456493778641,0.8627936829517521,2.775557561562892e-17,0.1353336014805695,0.8306157333694344
bs057,N,bs057_N_N_2.lm3,0.5632,1.7215,1.4162,2.0333,1.0151,0.9069,1.3688,1.0066,0.9168,2.9004,1.0,0.3003,0.3649,0.434,1.0,0.6828,0.6208,1.3729,0.7268,1.0,0.3918,3.4028,0.906936923631982,0.6104675216142306,0.3946290151720692,0.5390364545703193,0.2978068110246149,0.2299116415128421,0.0349572009958232,0.0115854580725272,0.0079909484057011,0.6523121231206428,0.4965959099269947,0.4544508993514673,0.0164192148824208,0.8628848599375296,0.9069353708034352,2.775557561562892e-17,0.1282424394917187,0.8351331424590143
bs058,N,bs058_N_N_1.lm3,0.6968,2.0983,1.6107,2.3899,1.2247,1.2214,2.1079,1.3699,1.4298,3.6659,1.0,0.7633,0.5172,0.9003,1.0,0.7291,0.862,2.0198,2.8468,1.0,0.3456,4.7719,0.6230784551012792,0.3676523526837713,0.1994258476076256,0.4229546842313263,0.1939689278971696,0.1206447706957799,0.0523203643905852,0.0312580395063835,0.0232311849192358,0.525670044214829,0.3616812443031416,0.2970030094638427,0.0415894835911828,0.9342684163556096,0.6230837285854022,2.775557561562892e-17,0.2023476696347002,0.7320844277006628
bs058,N,bs058_N_N_3.lm3,0.7608,2.0018,1.4477,2.141,1.1053,1.1661,1.9993,1.2722,1.2322,3.4119,1.0,0.5908,0.5206,0.8644,1.0,0.7104,0.7736,1.9543,1.7473,1.0,0.0896,4.4598,0.6428721745165181,0.3883158207610819,0.2083017471207017,0.4507173875636477,0.2185438611001154,0.1325379002886123,0.0483104539403499,0.0279964936271844,0.0193450573511357,0.5224442495535362,0.3621801063812269,0.3008271785691569,0.046373537850506,0.931606595686176,0.6428770066880874,1.3877787807814457e-17,0.133201400074773,0.8205798636842978
bs058,N,bs058_N_N_0.lm3,0.6844,1.9506,1.4772,2.0479,0.9724,1.1168,1.7444,1.0099,1.166,3.1194,1.0,0.3524,0.4641,0.6878,1.0,0.7501,0.658,1.7568,1.2785,1.0,1.7337,3.9124,0.6253613322232779,0.370657799671612,0.1988680583924677,0.4183921968434826,0.1948800407177825,0.1201238666314344,0.0478188495239106,0.0285107769976296,0.0191503433850945,0.5287878554437331,0.3661169613848818,0.3003156219095313,0.0425320725586084,0.938078220506964,0.6253665484182368,2.775557561562892e-17,0.1628282124393694,0.7859724250192883
bs058,N,bs058_N_N_2.lm3,0.4431,1.9124,1.5689,2.1283,1.0553,1.141,1.8477,1.2493,1.208,3.3051,1.0,0.8059,0.486,0.773,1.0,0.737,0.7581,3.0093,4.4289,1.0,1.5434,4.56,0.6228481795614901,0.3710858360708545,0.1979354317823976,0.4227072056348513,0.1997830412519781,0.1229721249282009,0.0465890647558839,0.0266344894200354,0.0199619831080816,0.5121620662600712,0.3552855281527423,0.2963548295729814,0.0447013589781205,0.936838893639422,0.622847486116734,2.775557561562892e-17,0.1211228121011194,0.8306713783216431
bs059,N,bs059_N_N_1.lm3,0.7923,2.0039,1.4096,1.8901,0.8386,1.2948,1.6627,1.0911,1.1442,3.1286,1.0,0.5422,0.4139,0.4939,1.0,0.5421,0.6122,1.1005,2.1597,1.0,0.2798,3.6043,0.4811070259680526,0.3048716537074973,0.1662751517194224,0.3634630948718241,0.2520083098516253,0.1962775427811335,0.1358881542567072,0.2272165531602699,0.3209655322782688,0.6282923407118468,0.4861963769984236,0.3877429512889885,0.036244522503749,0.9016160213717388,0.4811062209210729,4.163336342344337e-17,0.135224350573897,0.8339082291893938
bs059,N,bs059_N_N_3.lm3,0.768,1.8217,1.2034,1.5618,0.7291,1.1478,1.444,0.8327,0.9844,2.7153,1.0,0.3396,0.345,0.4344,1.0,0.4289,0.4978,0.8074,1.1789,1.0,0.9852,3.0457,0.4795209332706424,0.3012068515874008,0.1634954626752099,0.3597314023282359,0.2372714907992625,0.1842913395282468,0.1333370057242048,0.2207389627749108,0.319181286233099,0.6208744923462803,0.4768031527897238,0.380464802309429,0.03445066507645,0.9028419207203592,0.4795229350849529,2.775557561562892e-17,0.1512092912336262,0.8212435526631765
bs059,N,bs059_N_N_0.lm3,0.655,1.9645,1.522,1.8773,0.8193,1.3699,1.5976,1.0193,1.0448,3.0053,1.0,0.2785,0.6252,0.5224,1.0,0.6439,0.9202,2.0272,0.5843,1.0,1.6119,3.9902,0.4414851672813179,0.2689848749394104,0.140834611239588,0.3314016572943369,0.1806548494767014,0.1276704204854599,0.1239971844481778,0.154290083305326,0.2339585961708042,0.5820746267496202,0.4366036344306865,0.3388792538947374,0.0424200430279068,0.90467785146287,0.4414851367468928,2.775557561562892e-17,0.1207203564677064,0.8464262119191943
bs059,N,bs059_N_N_2.lm3,0.7035,1.8942,1.3187,1.7663,0.7916,1.2604,1.5936,1.1356,1.1076,3.123,1.0,0.594,0.3873,0.4748,1.0,0.4831,0.5758,1.1717,2.3356,1.0,0.823,3.515,0.4314996706934383,0.2640648194217496,0.1390837241592033,0.3651713376542284,0.2080051751430591,0.1475887558229574,0.1337743385794753,0.169560174999293,0.2482998148001911,0.5978169343800297,0.4533853999261441,0.3576181566953456,0.0420491656631903,0.8943141482185355,0.4314994736687361,2.775557561562892e-17,0.1692622705665334,0.7850093405478127
bs060,N,bs060_N_N_1.lm3,0.6577,1.4897,0.9008,1.5616,0.914,0.964,1.4211,0.9624,0.9912,2.8952,1.0,0.4538,0.5369,0.489,1.0,0.5224,0.6011,3.4199,1.8475,1.0,0.9474,3.6032,0.6458405864196272,0.4032028883167206,0.1930607179370217,0.4787280673283264,0.2694961834861448,0.1492176013636959,0.0631189119378961,0.0558607829113996,0.0566511135107931,0.5744619512078506,0.4747151366921591,0.3750846651965416,0.0677335006779308,0.9615625863893732,0.6458601539216203,2.775557561562892e-17,0.1950039856588423,0.7553515537182278
bs060,N,bs060_N_N_3.lm3,0.739,1.5745,0.9293,1.5684,0.8748,0.898,1.3913,0.9801,0.9797,2.8872,1.0,0.4644,0.4039,0.4755,1.0,0.4334,0.538,2.0033,1.5673,1.0,1.8198,3.3152,0.7158523934561304,0.4542835530724832,0.2242031753505304,0.490180760940795,0.2787647487291012,0.1544163032827152,0.0572982715370802,0.0488683684620167,0.0537789389688797,0.6008714319931707,0.4884582050460127,0.3917382142517527,0.0617783599589729,0.961476596544846,0.7158676055608822,2.775557561562892e-17,0.1409005042268249,0.8118422446871385
bs060,N,bs060_N_N_0.lm3,0.5734,1.5832,1.1117,1.6972,0.8777,0.9429,1.4516,1.0122,0.9652,2.9379,1.0,0.3313,0.39,0.4883,1.0,0.5799,0.5132,2.2026,1.0579,1.0,1.3273,3.3027,0.6343979708269422,0.3871158974158653,0.185389985399699,0.4342342264682715,0.2347137067881028,0.1339344903991376,0.0581361416263215,0.049766879265309,0.0541696718548939,0.5580738041775231,0.4486373073008658,0.359160715350167,0.056844121179467,0.9729508166310652,0.6344122660500512,2.775557561562892e-17,0.1327917665319704,0.8129171116021432
bs060,N,bs060_N_N_2.lm3,0.5744,1.5797,1.2223,1.711,0.6891,0.8244,1.2877,1.0154,1.0089,2.9388,1.0,0.5494,0.2784,0.3736,1.0,0.5202,0.5004,1.1866,1.9199,1.0,0.5316,3.222,0.6608460506435662,0.4143134777174364,0.1992092187378331,0.4593950745196035,0.2578097430884394,0.1426890280441214,0.0578552261800841,0.0508428746873794,0.0519275633977579,0.5691259212292699,0.4677799623847702,0.3682232014465991,0.0562609653648351,0.9655908696969746,0.6608595750810587,4.163336342344337e-17,0.1489183273614136,0.8080452754895333
bs061,N,bs061_N_N_1.lm3,0.7394,1.8211,1.1605,1.6537,0.9706,1.0437,1.522,1.0569,1.0218,3.0473,1.0,0.3258,0.3717,0.4569,1.0,0.5028,0.4534,1.7929,1.6353,1.0,0.5859,3.1106,0.5389880527556455,0.2852311728778436,0.1484150166703292,0.304511708078316,0.1328362403736829,0.0882655592914927,0.1181206918935434,0.1027244976701422,0.1087778297179904,0.6050866245905788,0.4358127766996946,0.3330253415661637,0.0034386398571939,0.9806277817782332,0.5389878453438351,2.775557561562892e-17,0.1673133309770582,0.8110814520482847
bs061,N,bs061_N_N_3.lm3,0.7993,1.9008,1.1697,1.6718,1.0065,1.1214,1.5833,1.1902,1.074,3.2185,1.0,0.4102,0.4511,0.4808,1.0,0.526,0.5241,2.3538,2.2225,1.0,0.9924,3.3922,0.5890654318204457,0.3259904308383571,0.1763999739075908,0.3589813197424335,0.1576026186332103,0.1048416162158134,0.1089100769532796,0.0887580234576417,0.0927300510718282,0.6441314223812662,0.467651785073544,0.3647606881400804,0.0194449512956558,0.9637476113688352,0.5890641047826167,1.3877787807814457e-17,0.1528379759843732,0.8442877563050537
bs061,N,bs061_N_N_0.lm3,0.8133,1.9615,1.2082,1.6324,0.9598,1.1452,1.6421,1.0836,1.1203,3.1822,1.0,0.2158,0.4742,0.4914,1.0,0.5627,0.5361,2.6371,1.1828,1.0,0.2652,3.2802,0.5351145930006772,0.2855847873294632,0.1457743923677784,0.2661645177789488,0.1050394315792234,0.0709583863637038,0.1033964541503852,0.0800504885200217,0.0849291743091848,0.5722821650485614,0.4025036251026934,0.3070077843268932,0.007178173844931,0.98576494230113,0.5351166368788515,2.775557561562892e-17,0.1485795946301982,0.8308099282677368
bs061,N,bs061_N_N_2.lm3,0.7008,1.8718,1.2996,1.692,0.8784,1.0679,1.5089,1.1034,1.0133,3.0889,1.0,0.3142,0.3762,0.4565,1.0,0.5846,0.4798,1.423,0.9931,1.0,0.5983,3.2113,0.5770701280701954,0.3186460377984564,0.1695776467022873,0.3857351075155413,0.1717070005359896,0.1105439358902986,0.1097130830541791,0.0986708445515109,0.1062150209112235,0.6448585081727924,0.4687519428940327,0.3647316891894805,0.0225843854637664,0.9608924556426396,0.5770688921848525,2.775557561562892e-17,0.1466363797598946,0.8616958709353533
bs062,N,bs062_N_N_1.lm3,0.6498,1.5106,0.897,1.5722,1.0983,1.0048,1.6498,1.1203,1.075,3.1463,1.0,0.4964,0.6246,0.5989,1.0,0.535,0.6922,5.4834,2.1412,1.0,3.6569,3.9471,0.8110182393247946,0.5289538481672309,0.3021282438645583,0.5897627851582389,0.338654576149909,0.2126353378335761,0.0382885154036226,0.0292680346558681,0.0173517901814394,0.582652162371692,0.4704080478682892,0.3965138808477237,0.0472781615441876,0.9067695304859612,0.8110173617481792,2.775557561562892e-17,0.0776901419320523,0.8725584433821254
bs062,N,bs062_N_N_3.lm3,0.455,1.3998,1.0159,1.7596,1.1608,1.0305,1.7824,1.1377,1.133,3.1824,1.0,0.677,0.7819,0.7676,1.0,0.7841,0.8842,5.8966,2.3443,1.0,1.0877,4.8948,0.7125704565304517,0.4606878097282116,0.2544060938506507,0.5774572793313583,0.3287368323871753,0.2012783969898004,0.055873512012157,0.0423989719679849,0.0301578580749207,0.5560356801173572,0.4488868119747655,0.3842221300587707,0.0551377926088235,0.9047794231425932,0.7125692937338716,2.775557561562892e-17,0.1543601779236398,0.7840837817735142
bs062,N,bs062_N_N_0.lm3,0.4252,1.4661,1.0964,1.823,1.215,1.0211,1.7584,1.0879,1.1101,3.1274,1.0,0.5422,0.7354,0.8157,1.0,0.7931,0.8915,6.306,2.2387,1.0,1.2271,4.7779,0.7616940584626178,0.4956368847610073,0.2768397243657147,0.5190510988810203,0.295537490253955,0.1834536285283248,0.0329941844169828,0.0244548905220123,0.0142766303144132,0.5450211133045282,0.4359953795955955,0.3700287796448642,0.0436264297301198,0.9144119810049024,0.7616926694028076,2.775557561562892e-17,0.1071638997645321,0.8416342472659117
bs062,N,bs062_N_N_2.lm3,0.5247,1.5057,1.0327,1.86,1.2681,1.0201,1.7778,1.2284,1.1827,3.3047,1.0,0.7679,0.7572,0.6915,1.0,0.7701,0.8605,7.2032,5.1988,1.0,1.0867,4.8472,0.7436910894344225,0.4837972188444282,0.2701874948444605,0.5450575669392587,0.3133952847814686,0.1944305985418195,0.0417687032860476,0.0328184331112645,0.0230657843531024,0.5532431305797676,0.4503375482903018,0.3803968653520266,0.0546466268246142,0.9087090576535316,0.7436907818246205,2.775557561562892e-17,0.0984909156276794,0.8512712377041503
bs063,N,bs063_N_N_1.lm3,0.5214,1.5485,1.2655,1.8735,0.9395,1.0081,1.5484,1.0999,1.1451,3.1656,1.0,0.6651,0.5685,0.616,1.0,0.7281,0.8793,3.0113,2.6891,1.0,2.0068,4.457,0.5867575256411613,0.3717092603439391,0.1857430234279018,0.4873115555863286,0.2804783821763007,0.1616066248378176,0.087846942919169,0.0689623493543971,0.0545518241046736,0.6062993785641764,0.4940239326152063,0.3881495065327101,0.0650930128447641,0.9375245675702776,0.5867561770651176,2.775557561562892e-17,0.2299068871247813,0.7131946443354344
bs063,N,bs063_N_N_3.lm3,0.4773,1.543,1.2592,1.9125,0.9316,1.0548,1.6086,1.2853,1.2774,3.389,1.0,1.13,0.5591,0.8388,1.0,0.8202,0.7149,3.2561,5.1466,1.0,2.9617,5.063,0.6473323209459861,0.4217472593649968,0.2181921774842262,0.5467178677367864,0.3232744430289309,0.1864255794192807,0.0924735179237441,0.0731160085892073,0.059562720706164,0.6555113287687733,0.5254218241247912,0.4191091006254206,0.056805341086389,0.9260220559062308,0.6473312824797927,2.775557561562892e-17,0.2072677008790959,0.7394218337251459
bs063,N,bs063_N_N_0.lm3,0.6654,1.7647,1.249,1.9329,1.0158,1.1478,1.7178,1.4501,1.4721,3.774,1.0,0.9948,0.6222,0.7571,1.0,0.6945,0.8383,3.1553,3.849,1.0,2.037,4.9069,0.5708676056646994,0.3587335591194742,0.1779807360437255,0.4712417860035535,0.2697717619489429,0.154498010901999,0.0862852079647669,0.0678958039779531,0.0523260686606823,0.5943057789485331,0.4810353186514788,0.375515243083719,0.066360067910492,0.939426812393778,0.5708689439616516,2.775557561562892e-17,0.2525922209009801,0.6814919740554792
bs063,N,bs063_N_N_2.lm3,0.5815,1.6761,1.2706,1.8574,0.9218,1.1058,1.7194,1.3098,1.2356,3.4277,1.0,0.81,0.6577,0.8006,1.0,0.7824,0.8623,2.9666,2.8278,1.0,0.7021,4.913,0.6521486034183993,0.4218023596076434,0.2191988166127678,0.5759599441037159,0.3379203024595657,0.1977123745133963,0.0967274614129663,0.076397463256194,0.0642764146079164,0.6628128486795015,0.5287263097236803,0.4309955651522918,0.0565712874534217,0.9258938755395996,0.6521486779432081,2.775557561562892e-17,0.2672836973590007,0.6725978108674262
bs064,N,bs064_N_N_1.lm3,0.8563,1.7876,1.0375,1.843,1.1936,1.2897,1.7191,1.0725,1.1124,3.1267,1.0,0.4308,0.7201,0.6718,1.0,0.5974,0.7658,3.4908,1.0446,1.0,2.2168,4.1859,0.6475383733631203,0.3927455489351073,0.2158955479545772,0.414934887709405,0.2133235322529704,0.1413538023805967,0.0910665422938249,0.0760474494841828,0.0725428189987897,0.6307676034848093,0.4896686719883392,0.4014808060334762,0.022635410545668,0.9415864916431228,0.6475371397025552,2.775557561562892e-17,0.1660941866102954,0.814677821381359
bs064,N,bs064_N_N_3.lm3,0.6543,1.9388,1.3994,2.027,1.1411,1.3843,1.6718,1.113,1.0819,3.1409,1.0,0.403,0.8219,0.5922,1.0,0.7927,0.9816,4.0836,1.1946,1.0,1.723,4.5914,0.6512485297670237,0.3937357325570563,0.2165452672791638,0.417616606035608,0.2126372101538026,0.1385583427579631,0.0836367972410482,0.0672810541010181,0.0670732245469704,0.627902854548064,0.4840364195838882,0.3944794377342859,0.0314548311625654,0.9406811516609608,0.6512471572602688,1.3877787807814457e-17,0.10666301587431,0.8838428967889946
bs064,N,bs064_N_N_0.lm3,0.7278,1.804,1.2256,1.9938,1.207,1.3068,1.7373,1.1725,1.1222,3.2147,1.0,0.55,0.7875,0.6439,1.0,0.7669,0.8938,3.2696,0.7101,1.0,1.065,4.6421,0.6601819029683295,0.4048592586446997,0.2214849202766762,0.3808280904458787,0.1929508039491191,0.1282311036567306,0.0849348832596805,0.0680876992543261,0.066220329770131,0.6172715541609919,0.4738329860957813,0.3843835682134096,0.0221416734442456,0.9453632855546614,0.6601805105130781,2.775557561562892e-17,0.1317792464899643,0.8470234055812753
bs064,N,bs064_N_N_2.lm3,0.6836,1.8611,1.4099,2.1336,1.171,1.2945,1.6738,1.0455,1.2179,3.1787,1.0,0.2618,0.8477,0.6707,1.0,0.9766,1.0495,3.0556,0.4505,1.0,0.6237,4.8063,0.6698934651317049,0.4155591315349647,0.2293349751318084,0.4562005375715294,0.2451583867956512,0.1564850282135607,0.0846899758258345,0.0695397568105939,0.0662846304542054,0.6374605348314843,0.5042811680913335,0.4121031875080216,0.0305715803997743,0.9314900519743274,0.6698977430087322,1.3877787807814457e-17,0.1253636623503427,0.8768569272384319
bs065,N,bs065_N_N_1.lm3,0.523,1.558,1.1265,1.9138,1.1336,1.2433,1.7405,1.1427,1.2529,3.197,1.0,0.9846,0.8113,0.7918,1.0,0.7451,0.9233,5.3492,5.1321,1.0,1.8093,5.2561,0.6164086784133923,0.3593246196453547,0.1944482131950842,0.4730895039005776,0.223318664587938,0.1449914825197508,0.1018286236854181,0.0756276915655549,0.0709034872603895,0.6493521550720112,0.4731958986675315,0.3845265728257845,0.0257366511161187,0.9408056320010414,0.6164072916443971,1.3877787807814457e-17,0.0763164464946761,0.9111200818301376
bs065,N,bs065_N_N_3.lm3,0.4992,1.5675,1.1629,1.955,1.1561,1.265,1.771,1.3716,1.1961,3.3567,1.0,1.1606,0.8343,0.7516,1.0,0.7843,0.9294,5.0682,5.283,1.0,2.4443,5.4602,0.5955426782665455,0.3567403466919849,0.1911424080480577,0.4681570790702909,0.2346035388970311,0.1535582865590611,0.1120533617217252,0.0854851036635101,0.0790166469047056,0.6693276406294522,0.4979659268159193,0.3986838829865948,0.0339226991132218,0.9375436226178644,0.5955436718840154,2.775557561562892e-17,0.0935234810075602,0.9014893724342984
bs065,N,bs065_N_N_0.lm3,0.4368,1.5727,1.2463,1.9543,1.095,1.2299,1.7635,1.1767,1.1566,3.1604,1.0,0.9035,0.8729,0.7815,1.0,0.8947,1.0115,5.319,4.0669,1.0,1.0164,5.4641,0.6364898340540274,0.3834789411321785,0.2060766126089125,0.4704659931894501,0.2381501420437886,0.1528451891899082,0.1095024702189692,0.0832709577872174,0.0756648127967267,0.6818063877290355,0.5099643564727678,0.4008580404819977,0.0280052292477097,0.9452475070440158,0.6364915718327911,2.775557561562892e-17,0.0448367456156111,0.9725892242506298
bs065,N,bs065_N_N_2.lm3,0.4628,1.6048,1.263,1.9747,1.103,1.2287,1.7838,1.2293,1.1646,3.2117,1.0,0.9651,0.7499,0.7983,1.0,0.7678,0.9615,4.0659,3.3164,1.0,2.7616,5.2426,0.5998777474486449,0.3604211457897731,0.192569717372187,0.4518550858199152,0.2261586759550744,0.1503750751807494,0.104968690416347,0.0802697728380081,0.0777644326825078,0.6485727800459231,0.4851899294806023,0.3949010592962194,0.0304791337937573,0.9402609450742588,0.5998763718432368,2.775557561562892e-17,0.1715090496017035,0.7924195249007866
bs066,N,bs066_N_N_1.lm3,0.4873,1.8125,1.5447,1.9775,1.0804,1.177,1.668,1.0578,1.0496,3.0679,1.0,0.3672,0.7403,0.5547,1.0,0.9112,1.0125,2.6061,1.065,1.0,0.0367,4.5859,0.5684408814456111,0.3341277242297061,0.1893302674547115,0.4638040829251295,0.2130387467531458,0.1400116824202037,0.1026193347900682,0.0714319740936952,0.0616374343372175,0.6452941781924539,0.4685257067049786,0.3809334144199292,0.0685230304848331,0.9055153262694586,0.5684433503562311,4.163336342344337e-17,0.1081137157665201,0.8750731047816025
bs066,N,bs066_N_N_3.lm3,0.5304,1.7732,1.4005,1.8833,1.0902,1.1436,1.6623,1.0537,1.0449,3.0326,1.0,0.4426,0.627,0.6218,1.0,0.6864,0.9068,2.3639,1.2093,1.0,1.7689,4.2846,0.638081873210243,0.386724918845371,0.2232630135318006,0.5040281600254338,0.2421873971173416,0.158960553349314,0.0965976490732793,0.0712130411449376,0.0638073138812571,0.6792547857999556,0.4937536601355834,0.4029352793452281,0.0467206304321741,0.9029431898007948,0.6380853659048299,2.775557561562892e-17,0.0955537058669291,0.8962661673217589
bs066,N,bs066_N_N_0.lm3,0.5601,1.8581,1.5194,1.9966,1.1074,1.2434,1.7209,1.1352,1.166,3.2125,1.0,0.5209,0.6566,0.6579,1.0,0.6978,1.0692,2.0955,1.4724,1.0,2.7283,4.6024,0.5755140229082766,0.3420140617722829,0.1916591547449234,0.4377299408288574,0.2008179164760494,0.1329925307048355,0.0974989520382016,0.0669533718946546,0.0561529596386937,0.6391710192957452,0.462036121021784,0.3719846247706571,0.055258785590777,0.913915677683946,0.5755126637560591,2.775557561562892e-17,0.1296275141016911,0.8435507999507479
bs066,N,bs066_N_N_2.lm3,0.564,1.8595,1.4423,1.9562,1.222,1.3104,1.7786,1.1898,1.2494,3.3264,1.0,0.6919,0.6062,0.6665,1.0,0.5845,1.0167,2.3933,2.0869,1.0,3.7754,4.5658,0.638765577443181,0.3895357854581466,0.2269387000690831,0.5021059861392819,0.243881048237473,0.1646086507547799,0.0986894115194658,0.078500421102633,0.0699425516315457,0.6767869204204673,0.4864743085448708,0.3982371803418434,0.0364600521871038,0.9033073637315944,0.6387642716261294,2.775557561562892e-17,0.1152985950771077,0.8863525329235067
bs067,N,bs067_N_N_1.lm3,0.6776,1.7482,1.4707,1.9785,0.6984,1.1445,1.4763,0.9782,0.9693,2.8951,1.0,0.3761,0.5374,0.3964,1.0,0.6278,0.7456,0.6721,0.6633,1.0,0.3055,3.6833,0.6988880851220426,0.496237404003415,0.2728978203554427,0.3821423811740984,0.338597374946251,0.2348844617135193,0.2076712522554543,0.3479024147421422,0.4073184425643074,0.6241575370781609,0.5065255334363088,0.3824984665146318,0.046719255477068,0.9114057487477768,0.6988866426534602,2.775557561562892e-17,0.4835723242154914,0.6524549394540742
